Date,Price,Open,High,Low,Vol.,Change %
2023-11-07,772.93,766.48,776.98,764.13,278.47K,0.75%
2023-11-08,781.02,776.26,784.91,773.27,334.61K,1.05%
2023-11-09,781.73,783.58,793.83,781.02,315.22K,0.09%
2023-11-10,792.25,782.68,794.14,781.93,232.84K,1.35%
2023-11-13,789.66,789.75,795.21,787.77,291.25K,-0.33%
2023-11-14,801.45,792.48,806.29,792.48,295.47K,1.49%
2023-11-15,794.80,804.00,806.13,793.31,284.47K,-0.83%
2023-11-16,795.05,795.81,801.07,793.64,232.54K,0.03%
2023-11-17,802.20,797.93,802.68,793.98,207.22K,0.90%
2023-11-20,808.77,800.00,809.62,796.15,198.27K,0.82%
2023-11-21,806.77,810.00,813.10,806.51,192.78K,-0.25%
2023-11-22,808.98,810.24,812.34,806.70,160.20K,0.27%
2023-11-24,812.30,811.86,813.86,806.55,87.99K,0.41%
2023-11-27,810.36,808.93,815.52,807.83,240.82K,-0.24%
2023-11-28,775.14,807.72,814.53,773.53,464.48K,-4.35%
2023-11-29,775.69,780.07,780.30,772.13,308.50K,0.07%
2023-11-30,786.19,777.46,786.53,775.00,364.99K,1.35%
2023-12-01,803.58,785.85,804.59,785.05,281.45K,2.21%
2023-12-04,801.40,796.02,806.64,796.02,178.28K,-0.27%
2023-12-05,798.57,800.00,802.40,794.00,165.55K,-0.35%
2023-12-06,802.53,801.10,812.87,801.10,212.38K,0.50%
2023-12-07,807.40,809.86,812.21,802.62,240.51K,0.61%
2023-12-08,804.05,808.43,810.21,802.15,235.81K,-0.41%
2023-12-11,817.44,804.30,817.96,804.30,227.26K,1.67%
2023-12-12,821.07,817.20,824.64,816.85,210.97K,0.44%
2023-12-13,818.81,821.17,824.98,811.87,220.71K,-0.28%
2023-12-14,828.81,821.29,830.84,813.42,285.84K,1.22%
2023-12-15,823.54,820.70,826.17,817.63,503.83K,-0.64%
2023-12-18,833.16,828.01,835.62,824.48,195.14K,1.17%
2023-12-19,830.19,836.38,841.00,830.11,209.06K,-0.36%
2023-12-20,816.01,818.43,832.90,814.23,430.81K,-1.71%
2023-12-21,824.04,823.39,825.66,819.11,138.42K,0.98%
2023-12-22,827.85,825.32,832.84,821.96,164.47K,0.46%
2023-12-26,828.43,829.56,831.99,826.22,102.25K,0.07%
2023-12-27,831.30,827.98,832.72,825.38,151.67K,0.35%
2023-12-28,827.10,827.21,830.90,825.75,129.09K,-0.51%
2023-12-29,828.69,827.06,832.65,824.44,153.69K,0.19%
2024-01-02,813.24,821.49,825.80,809.12,240.88K,-1.86%
2024-01-03,808.95,813.24,819.00,800.97,283.06K,-0.53%
2024-01-04,815.98,808.41,819.10,808.41,242.77K,0.87%
2024-01-05,818.71,812.88,823.25,811.87,229.79K,0.33%
2024-01-08,822.23,821.50,822.24,810.58,171.43K,0.43%
